gene,mean_early_0h,mean_late_168hplus,log2_fc,pval,pval_adj
ENSG00000139648,0.0,0.0,0.0,,
ENSG00000170484,0.0,0.0,0.0,,
ENSG00000170486,0.2335928887892993,0.18024636170323097,-0.053346527086068324,0.39714597127194307,0.5185711312736023
ENSG00000257495,0.22045341267824348,0.021541344927555633,-0.19891206775068784,0.017414164467565125,0.053448430678029735
ENSG00000186049,0.2011195472676144,0.14380229955861318,-0.057317247709001234,0.3907114167687924,0.5119515864691377
ENSG00000258120,0.015012570574507033,0.01683085698512728,0.0018182864106202467,0.8451779956402479,0.894911874760819
ENSG00000172867,0.13078544649054744,0.10629803017185398,-0.02448741631869346,0.5810825317726718,0.6923462442878994
ENSG00000167768,2.1109388206174327,0.35889640523578664,-1.752042415381646,0.008979182525729207,0.030290740813991544
ENSG00000189182,0.0,0.0,0.0,,
ENSG00000257700,0.0,0.0,0.0,,
ENSG00000257402,0.0,0.0,0.0,,
ENSG00000258036,0.0,0.0,0.0,,
ENSG00000257616,0.1735630302811483,0.0880864364285836,-0.0854765938525647,0.07277067871312239,0.17555043100236004
ENSG00000257343,0.0,0.0,0.0,,
ENSG00000257675,0.051376392822887175,0.050156253245933265,-0.0012201395769539103,0.9423409484540606,0.9623104144958936
ENSG00000257125,0.0,0.0,0.0,,
ENSG00000258071,0.0,0.0,0.0,,
ENSG00000185069,0.0,0.005818742558017744,0.005818742558017744,0.32771580614285845,0.4579857353953146
ENSG00000257404,0.0068430575524882535,0.0,-0.0068430575524882535,0.3388006961962018,0.4579857353953146
ENSG00000186442,0.0037821042663865865,0.37548122524682787,0.3716991209804413,0.00012288342055818944,0.0006955229595261075
ENSG00000170477,0.014751727777450699,0.4072085590009227,0.39245683122347197,0.00016444636638410717,0.0009012585803648421
ENSG00000185640,0.17534553216971263,1.644314900147701,1.4689693679779885,3.402863324905162e-08,4.81781461342342e-07
ENSG00000257389,0.0,0.0,0.0,,
ENSG00000170423,0.0,0.040924918664665105,0.040924918664665105,0.007598850608799547,0.02622622665191725
ENSG00000241146,0.003311681648735996,0.0,-0.003311681648735996,0.3388006961962017,0.4579857353953146
ENSG00000170421,0.12186524725726172,0.28079016245909855,0.15892491520183682,0.005123283543292753,0.01862246011342982
ENSG00000111057,0.36810202229897443,0.4469426286208337,0.0788406063218593,0.4037708240411839,0.5256676451708192
ENSG00000063046,9.430469045308788,9.953906596621529,0.5234375513127407,0.00017313206535330984,0.0009417209454352423
ENSG00000257475,0.1961096680938407,0.14090208225055587,-0.055207585843284834,0.12478770421939847,0.2664657841307555
ENSG00000257337,0.9754551568322055,1.2956097751636695,0.32015461833146397,0.017135463486035445,0.05271511927190475
ENSG00000111077,1.444699782550621,1.1700015691486523,-0.27469821340196865,0.04160146123368334,0.11142677981582665
ENSG00000278108,0.0,0.0,0.0,,
ENSG00000167778,5.720317001024721,5.834734939725084,0.11441793870036232,0.060251387346587484,0.1503486163288308
ENSG00000167779,0.717449671193604,0.8539829525003428,0.1365332813067388,0.3726946854096468,0.4933030334647063
ENSG00000167780,1.746536419668911,1.9113106309118069,0.16477421124289582,0.5480800762801639,0.662999285336808
ENSG00000258074,0.0034072172953212797,0.0035896718812781503,0.00018245458595687056,0.9708302394741157,0.9813311312538154
ENSG00000238669,0.0,0.0,0.0,,
ENSG00000258016,0.1746983134941992,0.17394933114272335,-0.0007489823514758576,0.9864485531122045,0.9912857964088975
ENSG00000257790,0.5606234595046448,0.546742339248035,-0.013881120256609814,0.7838227457098847,0.8494202860060646
ENSG00000139631,4.280357194500198,4.882786804491919,0.602429609991721,0.007121678482999864,0.024775065608167883
ENSG00000257808,0.0034478323356530345,0.0039770814867319745,0.00052924915107894,0.9054572637367211,0.9371139712367449
ENSG00000139651,5.338453783580147,5.94762501255035,0.6091712289702027,1.460292650856283e-05,0.00010509665935453003
ENSG00000139626,10.05521388153441,9.244848628718662,-0.8103652528157479,4.307988612760337e-10,1.0398809671457193e-08
ENSG00000172819,6.064833750569125,5.721532075206663,-0.34330167536246226,0.00019523770233792674,0.0010480515925123703
ENSG00000283536,0.007307204714876725,0.01620130037524117,0.008894095660364445,0.40931894772073707,0.5316054047971077
ENSG00000182544,5.194805520493519,4.812558317370576,-0.3822472031229429,0.0018634850149335397,0.007667637161425978
ENSG00000135476,6.9275489183486485,5.934556168751399,-0.9929927495972493,9.045583489287243e-07,8.829271230054102e-06
ENSG00000123349,2.739278831074103,2.8509206093801644,0.11164177830606148,0.10869606361338634,0.23864152336060235
ENSG00000288663,0.8625228336542324,0.9534929119938725,0.0909700783396401,0.2659254384890391,0.45369616477070096
ENSG00000257605,0.6484270555506013,1.2234664772603445,0.5750394217097432,2.0128084196547774e-06,1.8063478901082466e-05
ENSG00000139637,0.14575190050421552,0.11378854075601007,-0.03196335974820545,0.3038667259109619,0.4579857353953146
ENSG00000094914,5.852413054073708,6.0494172355523865,0.19700418147867893,0.03388471739395838,0.09395229109006813
ENSG00000170374,0.025806705489686513,0.13004593989038307,0.10423923440069656,0.0009520908936285146,0.004258220898536981
ENSG00000185591,6.879093920411434,6.740236808382281,-0.13885711202915374,0.0024684929702392883,0.009802957399344036
ENSG00000135409,0.026322946079578455,0.03991858228605406,0.013595636206475609,0.32060985859888325,0.4579857353953146
ENSG00000205352,6.077955650279453,6.141973323960208,0.0640176736807554,0.17131680393756632,0.32875758349866707
ENSG00000257379,0.0,0.0,0.0,,
ENSG00000197111,7.510200095155753,7.632284718187111,0.12208462303135814,0.02824380715134057,0.08077554111996949
ENSG00000282977,0.29661617583777705,0.2229221325535334,-0.07369404328424364,0.14451295765513636,0.29911880408785363
ENSG00000273658,0.0,0.0,0.0,,
ENSG00000139625,5.6128453093048245,5.682222880249664,0.0693775709448392,0.5636915055976977,0.6769610771067566
ENSG00000270175,0.3383241673487462,0.35133391104698236,0.013009743698236154,0.7956292086429422,0.8579427902476072
ENSG00000139546,4.8532605050825195,4.450105943771136,-0.40315456131138383,2.2676497385221192e-09,4.434465469979605e-08
ENSG00000267281,0.30643665134164194,0.21860967428459974,-0.0878269770570422,0.08879130461505805,0.20453113568361211
ENSG00000139574,0.0,0.0,0.0,,
ENSG00000170653,4.810561959430324,4.751678587359526,-0.05888337207079797,0.3289522094381351,0.4579857353953146
ENSG00000257550,0.015068916244165597,0.03365455065118168,0.018585634407016084,0.1354464593476791,0.2839190887813103
ENSG00000285692,0.0,0.0,0.0,,
ENSG00000275488,0.0,0.0,0.0,,
ENSG00000135390,7.292336888307022,7.793391965188172,0.5010550768811495,5.221294379494054e-08,7.007626525368128e-07
ENSG00000213470,0.0,0.0,0.0,,
ENSG00000012822,7.291561659892127,7.576836637285125,0.2852749773929979,0.09344958911141003,0.21301426894749254
ENSG00000286069,0.0,0.1176024001813419,0.1176024001813419,1.1497613017599991e-05,8.515094107641887e-05
ENSG00000260492,0.0,0.0018825196219550858,0.0018825196219550858,0.32771580614285856,0.4579857353953146
ENSG00000260030,0.0,0.0018825196219550858,0.0018825196219550858,0.32771580614285856,0.4579857353953146
ENSG00000253053,0.0,0.0,0.0,,
ENSG00000249641,0.0,0.0,0.0,,
ENSG00000123364,0.0,0.0018825196219550858,0.0018825196219550858,0.32771580614285856,0.4579857353953146
ENSG00000123407,0.003932763062523901,0.0,-0.003932763062523901,0.3388006961962018,0.4579857353953146
ENSG00000228630,0.0,0.008096902951897052,0.008096902951897052,0.2076849001754304,0.37573246377130426
ENSG00000275589,0.0,0.0,0.0,,
ENSG00000277994,0.0,0.0,0.0,,
ENSG00000274817,0.0,0.0,0.0,,
ENSG00000277129,0.0,0.0,0.0,,
ENSG00000123388,0.003709109955174363,0.02940547710947597,0.025696367154301607,0.01134317108453706,0.03702151790795956
ENSG00000251151,0.0,0.0,0.0,,
ENSG00000180818,0.0034072172953212797,0.024257537130137508,0.02085031983481623,0.05186157568834229,0.13332097013034183
ENSG00000273049,0.0,0.0,0.0,,
ENSG00000197757,0.022953948765941774,0.014038403081307388,-0.008915545684634386,0.5026876031083221,0.6221545467023987
ENSG00000207924,0.0,0.0,0.0,,
ENSG00000250133,0.025158542256890477,0.0022041688919731566,-0.02295437336491732,0.3825928113257161,0.5035982918619516
ENSG00000180806,0.007307204714876725,0.02683760481829958,0.019530400103422853,0.08678208019205544,0.2007627803383972
ENSG00000250451,0.0,0.0019742230035938555,0.0019742230035938555,0.3277158061428588,0.4579857353953146
ENSG00000037965,0.0,0.007377767507389857,0.007377767507389857,0.20620838117591261,0.3738899765922984
ENSG00000198353,1.0422202743596125,0.9692469029840233,-0.07297337137558924,0.8058303458163295,0.8659942484801317
ENSG00000273046,0.0,0.0,0.0,,
ENSG00000260597,0.003932763062523901,0.029262397337149932,0.02532963427462603,0.03176681147155926,0.08909245207580846
ENSG00000172789,0.0,0.0038856645030930902,0.0038856645030930902,0.3277158061428588,0.4579857353953146
ENSG00000207571,0.0,0.0,0.0,,
ENSG00000248265,0.006534580527149469,0.0019966041099381804,-0.004537976417211289,0.5181206813505264,0.6360723122300074
ENSG00000250654,1.08190381006908,0.8819653278806884,-0.19993848218839172,0.08933877504648874,0.20549365544713064
ENSG00000249388,0.20009838202428873,0.10101797797952038,-0.09908040404476835,0.04630993254135947,0.12125248143534557
ENSG00000250432,0.029030218464688947,0.036609154534532944,0.0075789360698439966,0.6110828454950843,0.7178871048862252
ENSG00000202146,0.0067205278116780455,0.0,-0.0067205278116780455,0.3388006961962017,0.4579857353953146
ENSG00000123415,3.9963591193720505,3.920372662478664,-0.07598645689338657,0.2987708400071187,0.4579857353953146
ENSG00000250742,0.0,0.0613199344312484,0.0613199344312484,0.004806716579778372,0.017599541752225913
ENSG00000260470,0.023344668022114157,0.032604940318296964,0.009260272296182807,0.595180503252316,0.7043896639674906
ENSG00000257534,0.047819042639344854,0.0487995102678869,0.0009804676285420436,0.9686776137016532,0.9799366389445735
ENSG00000248576,0.0,0.002355986589362525,0.002355986589362525,0.3277158061428588,0.4579857353953146
ENSG00000094916,7.320412090148998,7.1809292374331735,-0.13948285271582428,0.23677823146575636,0.4148863048240385
ENSG00000283803,0.0,0.0,0.0,,
ENSG00000241785,0.014027732526554771,0.004136304649626753,-0.009891427876928018,0.3354520388725464,0.4579857353953146
ENSG00000257596,0.0,0.0,0.0,,
ENSG00000258344,0.003932763062523901,0.02656573326323178,0.02263297020070788,0.05555788993046076,0.14089171857341315
ENSG00000135486,10.588937883648148,10.56666744679496,-0.022270436853187192,0.7408919130937961,0.8167623019980855
ENSG00000123405,0.038585737277472866,0.02267766964678237,-0.015908067630690494,0.3806943922220586,0.501703393018204
ENSG00000111481,7.053424576253259,7.434040232455506,0.3806156562022469,2.23543808525817e-05,0.0001533070148654887
ENSG00000207381,0.0,0.0,0.0,,
ENSG00000199122,0.013886601802641058,0.04567266703470857,0.03178606523206751,0.042325812763236235,0.11298630310986503
ENSG00000264028,0.013877732428906267,0.020352835190169317,0.006475102761263051,0.6462534141458348,0.7476124871321017
ENSG00000258137,0.04889188053817572,0.10750556168625015,0.058613681148074435,0.01847285372018322,0.056190265684744
ENSG00000258086,0.0037821042663865865,0.026794947376175143,0.023012843109788555,0.022591464352561427,0.06674193778705745
ENSG00000139572,0.6263074199931525,0.09092599397080108,-0.5353814260223515,0.0029947739331068622,0.011615632437521601
ENSG00000161642,0.980950444463339,1.1239091818198754,0.14295873735653641,0.08726815468473494,0.2016877547753937
ENSG00000161638,5.133344895255536,5.228705141622691,0.09536024636715545,0.442596120930845,0.5648023169970685
ENSG00000257477,0.0,0.0081887087438346,0.0081887087438346,0.09937650653055127,0.22326019403416572
ENSG00000170627,2.024917401133369,1.9872587331915879,-0.03765866794178119,0.686682053236503,0.7775707570272697
ENSG00000123338,8.501607249409307,8.632261386048416,0.13065413663910874,0.03130644201673448,0.08800869104916532
ENSG00000257824,0.030008283919721292,0.01512229866107201,-0.014885985258649282,0.5309651082941131,0.6475366988355705
ENSG00000123360,4.16658356812463,5.061564287503196,0.8949807193785659,1.0793130584700903e-07,1.3384020571596042e-06
ENSG00000135447,0.003311681648735996,0.028410761175479308,0.025099079526743312,0.034134371371170966,0.0945149789826071
ENSG00000257780,0.0,0.0,0.0,,
ENSG00000135413,0.0,0.0,0.0,,
ENSG00000161634,0.0,0.0,0.0,,
ENSG00000257634,0.0,0.0,0.0,,
ENSG00000270858,0.05347446416892948,0.02190081205212947,-0.03157365211680001,0.08283870521916947,0.19520689732044938
ENSG00000172551,0.027865673185966985,0.05053548172763378,0.022669808541666794,0.3213340761361972,0.4579857353953146
ENSG00000135426,7.461775494634913,7.395154355577842,-0.06662113905707123,0.6671477934806085,0.7633653094723002
ENSG00000257870,0.019870174514808627,0.028216723283427086,0.00834654876861846,0.5912915230469069,0.7013152477774645
ENSG00000123307,0.0,0.010514689191253099,0.010514689191253099,0.08930952079960827,0.20545897236185126
ENSG00000196534,0.0,0.0,0.0,,
ENSG00000257350,0.024192632936499554,0.04800362959889707,0.023810996662397516,0.14631680309872153,0.30207045874190025
ENSG00000170605,0.0,0.0,0.0,,
ENSG00000224622,0.0,0.0,0.0,,
ENSG00000227423,0.0,0.0,0.0,,
ENSG00000179919,0.0,0.0,0.0,,
ENSG00000197706,0.0,0.0,0.0,,
ENSG00000213451,0.0,0.0,0.0,,
ENSG00000205331,0.0,0.0,0.0,,
ENSG00000188324,0.0,0.0,0.0,,
ENSG00000230307,0.0,0.0,0.0,,
ENSG00000205330,0.0,0.0,0.0,,
ENSG00000205329,0.0,0.0,0.0,,
ENSG00000257757,0.0,0.0,0.0,,
ENSG00000187857,0.0,0.0,0.0,,
ENSG00000203408,0.0,0.001774927218403179,0.001774927218403179,0.32771580614285845,0.4579857353953146
ENSG00000233606,0.0,0.0,0.0,,
ENSG00000257414,0.0,0.0,0.0,,
ENSG00000205328,0.0,0.0,0.0,,
ENSG00000179899,1.0711594084625462,1.2070050951983573,0.1358456867358111,0.38016760961111207,0.5011919182815815
ENSG00000185821,0.0,0.0,0.0,,
ENSG00000258763,0.12722233410911254,0.09633492494565071,-0.030887409163461832,0.45342442116877923,0.5752399253278531
ENSG00000179695,0.0,0.0,0.0,,
ENSG00000184954,0.007661788950067496,0.0020028584831381195,-0.005658930466929377,0.4879723492906468,0.6083739562970069
ENSG00000205327,0.0,0.0,0.0,,
ENSG00000234670,0.0,0.0,0.0,,
ENSG00000179626,0.0,0.0,0.0,,
ENSG00000179615,0.0,0.0,0.0,,
ENSG00000272937,0.0,0.0,0.0,,
ENSG00000175398,0.0,0.0,0.0,,
ENSG00000258921,0.0,0.0,0.0,,
ENSG00000272837,0.0,0.0,0.0,,
ENSG00000258907,0.008130499158011782,0.003936719264310396,-0.004193779893701386,0.5037878920291393,0.6230314317202371
ENSG00000270458,0.0,0.0,0.0,,
ENSG00000170439,0.02462912153159273,0.029909020782048084,0.0052798992504553555,0.7946885708325498,0.8571950734465326
ENSG00000135424,1.461623612527453,1.9720275897304969,0.5104039772030438,3.576925623826689e-05,0.0002331599526165828
ENSG00000258311,1.3870334038101821,0.9302283609920953,-0.45680504281808687,0.0009468966792826579,0.004238686069125427
ENSG00000135441,2.7158536380025087,2.3843088567743806,-0.331544781228128,0.0028816463256917725,0.011236046618693813
ENSG00000135437,1.5800711343742526,1.309817891579965,-0.27025324279428764,0.09606661479219425,0.2176669068160352
ENSG00000135404,7.4305242541685,8.284609513190974,0.8540852590224741,2.3719342971707137e-05,0.00016160860311622777
ENSG00000258056,2.102328250469584,2.9301228502359753,0.8277945997663911,9.133936230516491e-07,8.906764012274064e-06
ENSG00000258045,0.003709109955174363,0.007372769741629359,0.003663659786454996,0.5221695973874825,0.6397434289120001
ENSG00000257384,0.010250274847809533,0.015854512777086646,0.005604237929277113,0.5671333398869791,0.6799977890765535
ENSG00000135414,4.911915940308581,5.152772410720785,0.24085647041220426,0.10159144460173408,0.22676264508374264
ENSG00000205323,0.7266242989000609,0.7807722861271201,0.05414798722705927,0.4684644116941332,0.5898423167478056
ENSG00000257390,0.3839708314656549,0.2545061285213164,-0.12946470294433854,0.013182653735011707,0.0421596714506934
ENSG00000257509,0.24998490696671238,0.25547832894314476,0.005493421976432378,0.8737580504944403,0.9151286851574101
ENSG00000123353,5.010298029340793,4.535393984875799,-0.4749040444649939,2.620261812505805e-06,2.286460241834521e-05
ENSG00000135392,5.43170766559195,5.3874726657219485,-0.044234999870001346,0.3532610308980483,0.4733004935255218
ENSG00000182796,4.898736955396525,6.171634228268853,1.2728972728723278,4.514094347376011e-07,4.792051665534865e-06
ENSG00000123342,0.0602448643674573,0.14054176380828146,0.08029689944082416,0.051564666742682216,0.13269498938585503
ENSG00000257966,0.017963709239002573,0.03418003818323246,0.016216328944229887,0.35208097156020435,0.4720376051444199
ENSG00000257569,0.0,0.0,0.0,,
ENSG00000170473,5.434355129782939,5.578126037232813,0.1437709074498743,0.14591928453374112,0.3013906419328456
ENSG00000065357,8.147260093604253,7.955852981716376,-0.19140711188787662,0.08703257255329444,0.20122517908861726
ENSG00000273973,0.07427087965588162,0.09883757864666036,0.024566698990778735,0.34812674551484313,0.4679670970308742
ENSG00000185664,0.22232445830150746,0.8605953567870789,0.6382708984855714,1.5963210446163755e-07,1.9006690461146637e-06
ENSG00000123374,6.3823046671778245,5.6840832901210065,-0.698221377056818,0.0003043692690516012,0.0015600849792240614
ENSG00000258554,0.03137527083825114,0.01815774728322883,-0.013217523555022308,0.44983559623291425,0.5717839342177914
ENSG00000111540,7.194401018236718,7.6490324828224665,0.45463146458574855,3.0509266411579915e-10,7.76024565232739e-09
ENSG00000237493,0.039970472705634086,0.10873663045727973,0.06876615775164564,0.06395250376202939,0.1578699620964446
ENSG00000139531,2.765713612398583,5.410993857114253,2.64528024471567,1.2329067607254297e-13,9.354091828129805e-12
ENSG00000123411,5.288459104999172,5.784342824711376,0.4958837197122046,0.0022123819932714796,0.008911393974113571
ENSG00000273890,0.007825325861048754,0.0641120904738199,0.05628676461277114,0.006350280466739896,0.022397245407710372
ENSG00000257449,0.050901522438004755,0.02541939567054109,-0.025482126767463666,0.19449932498671532,0.3580338700935703
ENSG00000197728,7.633397413998061,7.747657894866816,0.11426048086875529,0.6867575454223181,0.7775897976705879
ENSG00000065361,2.242611074312307,2.3252942575175637,0.08268318320525658,0.7350492039897616,0.8127326775452487
ENSG00000257411,0.0,0.0,0.0,,
ENSG00000170515,7.554315009983413,6.691727914515957,-0.8625870954674557,5.830472641457311e-11,1.8052669029110349e-09
ENSG00000257553,0.37018662177460687,0.20092571324438538,-0.1692609085302215,0.004890449461032536,0.017875454281540575
ENSG00000229117,9.179061873265434,9.762962528245117,0.5839006549796828,3.5581622276568525e-07,3.8755697951431736e-06
ENSG00000139641,9.263132799199909,8.236429623138863,-1.026703176061046,6.131607002923549e-06,4.8919961470645915e-05
ENSG00000135482,2.4948134465949754,2.9189521462832353,0.4241386996882599,5.561975756932198e-07,5.753887801004331e-06
ENSG00000258345,0.12322664696889414,0.17434595170292888,0.05111930473403474,0.2941110262483039,0.4579857353953146
ENSG00000258317,0.5832575929820347,0.7895692707538733,0.20631167777183856,0.0055013350392355545,0.019769599188271602
ENSG00000257809,0.22137298869307398,0.32568659437382214,0.10431360568074816,0.054354930424826836,0.13838679549511276
ENSG00000196465,5.492151690572231,5.877934396040474,0.3857827054682428,0.044888819826173224,0.11806554755628355
ENSG00000092841,8.829232823870948,8.257503570479967,-0.5717292533909806,1.219528699180007e-11,4.776707681241415e-10
ENSG00000139613,7.910692084509992,7.995273003013149,0.08458091850315697,0.010544045833457619,0.03476727926971395
ENSG00000258199,0.26135128351435216,0.2984198618494552,0.03706857833510302,0.394818757514417,0.5162275381090298
ENSG00000181852,5.753580333739873,5.729932194273491,-0.023648139466382112,0.5462481390546925,0.6614376976428432
ENSG00000139579,6.02425334750939,5.839206210409681,-0.18504713709970932,0.11492736609580904,0.24954643923601177
ENSG00000139540,0.35260010183642326,0.9519853403041948,0.5993852384677716,1.2971033069300515e-06,1.217079043434296e-05
ENSG00000139645,7.118841295293063,7.088921533842963,-0.02991976145009989,0.48480256300190816,0.6056566224021576
ENSG00000135469,3.7898820384213416,3.709613041629279,-0.08026899679206245,0.3678121144327309,0.4886299011357231
ENSG00000258260,0.0,0.005818742558017744,0.005818742558017744,0.32771580614285845,0.4579857353953146
ENSG00000062485,7.549476005757504,7.577705867025609,0.02822986126810534,0.7381816890412619,0.8148138720472113
ENSG00000144785,0.0,0.0,0.0,,
ENSG00000257303,1.633807568773646,0.8071212745763403,-0.8266862941973057,4.7926027618374504e-08,6.487392420824299e-07
ENSG00000257740,0.03561540400166142,0.015904163349989158,-0.01971124065167226,0.154750700526548,0.3157276429299724
ENSG00000257727,2.7731140096942943,2.975343590704803,0.20222958101050859,0.020619104516761882,0.06175014080364485
ENSG00000135473,6.092908689861038,6.676263553966128,0.5833548641050896,3.9359551556194306e-05,0.00025336436717423265
ENSG00000110944,2.929353530157942,3.1294484972848857,0.20009496712694386,0.08405798763155577,0.19631580596155876
ENSG00000170581,6.943721715395546,7.343584083520946,0.3998623681253992,0.0003831986777874268,0.0019119536438399773
ENSG00000252206,0.18081460347020292,0.19049718940131147,0.009682585931108545,0.8110863564731053,0.8699964706438802
ENSG00000175336,0.0034478323356530345,0.0,-0.0034478323356530345,0.3388006961962017,0.4579857353953146
ENSG00000274823,0.0,0.0,0.0,,
ENSG00000259099,0.003311681648735996,0.042571890255860306,0.039260208607124314,0.008894740848944796,0.030067113101832268
ENSG00000276272,0.35774093060425255,0.05329833201857032,-0.30444259858568223,2.1970180558833625e-06,1.9540190118500884e-05
ENSG00000274569,0.22314227374924878,0.05151708149359224,-0.17162519225565653,0.00209908828365344,0.008513706774630297
ENSG00000111602,6.950820987496923,5.702689045829813,-1.2481319416671095,6.066052420893522e-11,1.868024632417063e-09
ENSG00000135517,0.003709109955174363,0.003450475229050018,-0.0002586347261243453,0.9596425397298143,0.9740431077007657
ENSG00000285528,0.0,0.0,0.0,,
ENSG00000176422,3.5619959427737697,2.568217603879496,-0.9937783388942738,1.6731760286473914e-07,1.9822000080180014e-06
ENSG00000135423,0.8757372707125081,1.2616467073623947,0.38590943664988664,0.03559564481853902,0.09785233407591185
ENSG00000257576,0.5928336070172581,0.6830959610436492,0.09026235402639116,0.21048476815340322,0.37954267501530664
ENSG00000076067,2.9790610373933277,3.5946284770585355,0.6155674396652078,0.0009906937606780663,0.004413494077713716
ENSG00000201579,0.024090966193028914,0.009814999007879735,-0.01427596718514918,0.5047264895720172,0.6239055604456734
ENSG00000076108,7.777959076699325,8.647170105267044,0.8692110285677188,3.366862760723511e-12,1.6107460398955947e-10
ENSG00000110955,9.118153053279725,9.096451750849923,-0.021701302429802283,0.7960789195226495,0.8581825300182341
ENSG00000207031,0.4127777927013125,0.3920817506557391,-0.020696042045573404,0.7460884562883539,0.820693173266554
ENSG00000110958,7.921236832512045,7.479731212868958,-0.44150561964308643,3.120561717787256e-08,4.457817163217756e-07
ENSG00000241217,0.4354208129678534,0.3040541489367236,-0.1313666640311298,0.01804291635501069,0.055118655494836716
ENSG00000196531,8.593613890905422,8.697724360166548,0.10411046926112633,0.1249105842791936,0.26667088328877786
ENSG00000285625,0.0,0.0,0.0,,
ENSG00000198056,4.211592899649607,4.030684035753606,-0.18090886389600058,0.23340247561262345,0.4104002132001529
ENSG00000025423,0.9974198791706992,0.9826950900906213,-0.014724789080077905,0.8690229163082562,0.9117963384643064
ENSG00000258679,0.0037753829608392765,0.006196943101436103,0.002421560140596827,0.6854813937499828,0.7766218463424782
ENSG00000273536,0.0,0.0,0.0,,
ENSG00000258816,0.0,0.0,0.0,,
ENSG00000212383,0.0,0.0,0.0,,
ENSG00000170426,0.009982412862802504,0.022909307176606202,0.012926894313803698,0.2752673898518056,0.4579857353953146
ENSG00000278400,0.0,0.005810963365980901,0.005810963365980901,0.1858265926406509,0.3475757241600431
ENSG00000139547,1.1009662167539138,1.5028992587834455,0.40193304202953173,0.0011511668413161345,0.00502644579279124
ENSG00000278399,0.05124671209360713,0.07760422206511085,0.02635750997150372,0.30202743845865715,0.4579857353953146
ENSG00000287715,0.0,0.0,0.0,,
ENSG00000166856,0.0,0.0,0.0,,
ENSG00000166860,4.255408770386622,3.9695968290179646,-0.2858119413686575,1.5453051276134915e-05,0.00011047500567056638
ENSG00000166863,0.10378231036819692,0.2699478165707189,0.16616550620252202,0.008196794530068654,0.028010294252828728
ENSG00000166866,0.6382650868767631,0.905505452368121,0.2672403654913579,0.013232480194261107,0.04228182628219294
ENSG00000166881,5.82543767422584,5.982281218864827,0.15684354463898753,0.4349340606324211,0.5571887511520812
ENSG00000166886,3.8041317072697702,5.1215843983911435,1.3174526911213733,2.1623349681507974e-07,2.4910399592524808e-06
ENSG00000166888,7.819753324664345,7.650745914292812,-0.16900741037153288,0.27388584932324916,0.4579857353953146
ENSG00000123384,1.8902544316125602,1.7374936779461863,-0.15276075366637398,0.4484466660289743,0.5704720659106906
ENSG00000259125,0.0,0.0,0.0,,
ENSG00000221365,0.0,0.0,0.0,,
ENSG00000182379,0.3475414574366455,0.7947609607655801,0.4472195033289346,0.0022947942906971896,0.009206038528855445
ENSG00000276727,0.01049957027272641,0.02079395935666307,0.01029438908393666,0.334444328071959,0.4579857353953146
ENSG00000182199,7.459428332424108,8.130471797912227,0.6710434654881192,7.658957901943543e-05,0.0004577413264426752
ENSG00000185633,0.25047008537292315,0.9005018154644903,0.6500317300915671,0.00031038993822317287,0.0015865084062741657
ENSG00000185482,2.728113061599504,3.4105395542713857,0.6824264926718815,4.064876473910627e-08,5.624894851959307e-07
ENSG00000258830,0.0,0.0,0.0,,
ENSG00000179912,5.491037001462414,5.331997566633718,-0.15903943482869565,0.0438611105233574,0.11597115655537356
ENSG00000201198,0.0,0.0,0.0,,
ENSG00000258001,0.05061493305740597,0.07584371445507183,0.025228781397665864,0.25529439807442367,0.4395618921544733
ENSG00000175189,0.12747181990422385,0.13811418050490268,0.01064236060067883,0.7996752128713007,0.8609388188293506
ENSG00000139269,0.03325005557567421,0.115925729044197,0.08267567346852278,0.011756595478920407,0.038204610908939
ENSG00000287200,0.8593716892848796,1.6090017715787956,0.749630082293916,1.0555848585974936e-07,1.3122523964478412e-06
ENSG00000111087,0.9764627260581529,0.6124669330992542,-0.3639957929588987,0.008092175295569881,0.02770517749316881
ENSG00000123329,7.34000915456165,8.402192421572108,1.0621832670104583,5.3799357948211956e-11,1.6907883593589837e-09
ENSG00000166986,7.352134540509788,7.515617343262033,0.16348280275224436,0.28580243455546356,0.4579857353953146
ENSG00000284152,0.0,0.0,0.0,,
ENSG00000175197,3.949517865134462,4.391387485783857,0.4418696206493946,1.4133415972922482e-05,0.00010210577601662841
ENSG00000285133,0.0,0.0,0.0,,
ENSG00000208028,1.0810199977815833,1.3729280221723055,0.29190802439072217,0.0008392096528332471,0.0038164743717728866
ENSG00000166987,6.500267397812507,6.703404540509021,0.20313714269651317,0.1077103092006059,0.23702552202204724
ENSG00000175203,7.264041956280946,7.24271010421911,-0.0213318520618353,0.30816259896560644,0.4579857353953146
ENSG00000155980,2.103414828633652,2.8116382709856107,0.7082234423519589,4.1409232415124767e-05,0.00026467290094786176
ENSG00000166908,5.483315227563928,5.349112491686932,-0.13420273587699594,6.62764766856405e-06,5.256109329970723e-05
ENSG00000178498,4.56463150346499,3.8626886302513452,-0.7019428732136448,0.0004592576480687828,0.002238353200517657
ENSG00000240771,0.1847222840745298,0.2529670529047095,0.06824476883017969,0.14121823120285373,0.29357205603956565
ENSG00000224713,0.0,0.014430864835326586,0.014430864835326586,0.04185164623192806,0.11195357607297347
ENSG00000287908,0.0,0.0,0.0,,
ENSG00000135502,0.0,0.0,0.0,,
ENSG00000135454,1.7506203441049426,2.53826669091061,0.7876463468056676,0.0007419448111894634,0.003419913961002702
